26,25,SENIOR Frontend Developer,2,SENIOR,FULL_TIME,5,26,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
27,25,"Data Analyst (SQL, Python, PowerBI)",7,FRESHER,FULL_TIME,0,126,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
28,25,DevOps Engineer (Upto $3000),11,FRESHER,FULL_TIME,0,26,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
29,25,"Java Developer (Quận Phú Nhuận, HYBRID)",1,FRESHER,FULL_TIME,0,26,HYBRID,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
30,25,"Backend Developer (Java, Spring Boot)",1,FRESHER,FULL_TIME,0,26,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
31,33,Frontend Developer (VueJS),2,FRESHER,FULL_TIME,0,134,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
32,33,Mobile Developer (iOS/Android),4,FRESHER,FULL_TIME,0,34,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
33,33,Automation Tester (Selenium),14,FRESHER,FULL_TIME,0,34,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
34,33,Java Developer,1,FRESHER,FULL_TIME,0,134,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
35,33,SENIOR Backend Developer (Go/NodeJS),1,SENIOR,FULL_TIME,5,134,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
36,33,"Frontend Developer (Không cần kinh nghiệm, Intern)",2,FRESHER,FULL_TIME,0,34,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
37,33,Data Engineer (ETL),8,FRESHER,FULL_TIME,0,34,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
38,33,"DevOps Engineer (AWS, K8s)",11,FRESHER,FULL_TIME,0,34,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
39,41,Fresher Java Developer,1,FRESHER,FULL_TIME,0,42,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
40,41,Backend Developer,1,FRESHER,FULL_TIME,0,42,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
41,41,"Frontend Developer (React, Next.js)",2,FRESHER,FULL_TIME,0,42,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
42,41,JUNIOR Data Analyst,7,JUNIOR,FULL_TIME,1,142,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
43,41,DevOps Engineer (MID),11,MID,FULL_TIME,3,42,ONSITE,30000000,45000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
44,41,Java Developer (Quận 3),1,FRESHER,FULL_TIME,0,142,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
45,41,Backend Developer (JUNIOR),1,JUNIOR,FULL_TIME,1,42,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
46,41,SENIOR Frontend Developer,2,SENIOR,FULL_TIME,5,142,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
47,49,"Data Analyst (SQL, Python, PowerBI)",7,FRESHER,FULL_TIME,0,50,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
48,49,DevOps Engineer (Upto $3000),11,FRESHER,FULL_TIME,0,150,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
49,49,"Java Developer (Quận Phú Nhuận, HYBRID)",1,FRESHER,FULL_TIME,0,50,HYBRID,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
50,49,"Backend Developer (Java, Spring Boot)",1,FRESHER,FULL_TIME,0,150,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
51,49,Frontend Developer (VueJS),2,FRESHER,FULL_TIME,0,50,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
52,49,Mobile Developer (iOS/Android),4,FRESHER,FULL_TIME,0,50,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
53,49,Automation Tester (Selenium),14,FRESHER,FULL_TIME,0,50,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
54,49,Java Developer,1,FRESHER,FULL_TIME,0,150,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
55,57,SENIOR Backend Developer (Go/NodeJS),1,SENIOR,FULL_TIME,5,158,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
56,57,"Frontend Developer (Không cần kinh nghiệm, Intern)",2,FRESHER,FULL_TIME,0,158,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
57,57,Data Engineer (ETL),8,FRESHER,FULL_TIME,0,158,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
58,57,"DevOps Engineer (AWS, K8s)",11,FRESHER,FULL_TIME,0,158,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
59,57,Fresher Java Developer,1,FRESHER,FULL_TIME,0,58,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
60,57,Backend Developer,1,FRESHER,FULL_TIME,0,158,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
61,57,"Frontend Developer (React, Next.js)",2,FRESHER,FULL_TIME,0,58,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
62,57,JUNIOR Data Analyst,7,JUNIOR,FULL_TIME,1,58,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
63,65,DevOps Engineer (MID),11,MID,FULL_TIME,3,66,ONSITE,30000000,45000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
64,65,Java Developer (Quận 3),1,FRESHER,FULL_TIME,0,166,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
65,65,Backend Developer (JUNIOR),1,JUNIOR,FULL_TIME,1,66,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
66,65,SENIOR Frontend Developer,2,SENIOR,FULL_TIME,5,166,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
67,65,"Data Analyst (SQL, Python, PowerBI)",7,FRESHER,FULL_TIME,0,66,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
68,65,DevOps Engineer (Upto $3000),11,FRESHER,FULL_TIME,0,166,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
69,65,"Java Developer (Quận 1, HYBRID)",1,FRESHER,FULL_TIME,0,66,HYBRID,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
70,65,"Backend Developer (Java, Spring Boot)",1,FRESHER,FULL_TIME,0,66,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
71,73,Frontend Developer (VueJS),2,FRESHER,FULL_TIME,0,74,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
72,73,Mobile Developer (iOS/Android),4,FRESHER,FULL_TIME,0,74,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
73,73,Automation Tester (Selenium),14,FRESHER,FULL_TIME,0,174,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
74,73,Java Developer,1,FRESHER,FULL_TIME,0,174,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
75,73,SENIOR Backend Developer (Go/NodeJS),1,SENIOR,FULL_TIME,5,174,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
76,73,"Frontend Developer (Không cần kinh nghiệm, Intern)",2,FRESHER,FULL_TIME,0,174,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
77,73,Data Engineer (ETL),8,FRESHER,FULL_TIME,0,74,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
78,73,"DevOps Engineer (AWS, K8s)",11,FRESHER,FULL_TIME,0,74,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
79,81,Fresher Java Developer,1,FRESHER,FULL_TIME,0,82,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
80,81,Backend Developer,1,FRESHER,FULL_TIME,0,82,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
81,81,"Frontend Developer (React, Next.js)",2,FRESHER,FULL_TIME,0,82,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
82,81,JUNIOR Data Analyst,7,JUNIOR,FULL_TIME,1,182,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
83,81,DevOps Engineer (MID),11,MID,FULL_TIME,3,182,ONSITE,30000000,45000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
84,81,Java Developer (Quận 3),1,FRESHER,FULL_TIME,0,82,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
85,81,Backend Developer (JUNIOR),1,JUNIOR,FULL_TIME,1,182,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
86,81,SENIOR Frontend Developer,2,SENIOR,FULL_TIME,5,82,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
87,89,"Data Analyst (SQL, Python, PowerBI)",7,FRESHER,FULL_TIME,0,190,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
88,89,DevOps Engineer (Upto $3000),11,FRESHER,FULL_TIME,0,90,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
89,89,"Java Developer (Quận 1, HYBRID)",1,FRESHER,FULL_TIME,0,90,HYBRID,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
90,89,"Backend Developer (Java, Spring Boot)",1,FRESHER,FULL_TIME,0,90,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
91,89,Frontend Developer (VueJS),2,FRESHER,FULL_TIME,0,190,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
92,89,Mobile Developer (iOS/Android),4,FRESHER,FULL_TIME,0,190,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
93,89,Automation Tester (Selenium),14,FRESHER,FULL_TIME,0,90,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
94,89,Java Developer,1,FRESHER,FULL_TIME,0,90,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
95,97,SENIOR Backend Developer (Go/NodeJS),1,SENIOR,FULL_TIME,5,98,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
96,97,"Frontend Developer (Không cần kinh nghiệm, Intern)",2,FRESHER,FULL_TIME,0,98,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
97,97,Data Engineer (ETL),8,FRESHER,FULL_TIME,0,198,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
98,97,"DevOps Engineer (AWS, K8s)",11,FRESHER,FULL_TIME,0,198,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
99,97,Fresher Java Developer,1,FRESHER,FULL_TIME,0,198,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
100,97,Backend Developer,1,FRESHER,FULL_TIME,0,198,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
101,97,"Frontend Developer (React, Next.js)",2,FRESHER,FULL_TIME,0,98,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
102,97,JUNIOR Data Analyst,7,JUNIOR,FULL_TIME,1,198,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
103,105,DevOps Engineer (MID),11,MID,FULL_TIME,3,106,ONSITE,30000000,45000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
104,105,Java Developer (Quận 3),1,FRESHER,FULL_TIME,0,106,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
105,105,Backend Developer (JUNIOR),1,JUNIOR,FULL_TIME,1,206,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
106,105,SENIOR Frontend Developer,2,SENIOR,FULL_TIME,5,106,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
107,105,"Data Analyst (SQL, Python, PowerBI)",7,FRESHER,FULL_TIME,0,106,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
108,105,DevOps Engineer (Upto $3000),11,FRESHER,FULL_TIME,0,106,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
109,105,"Java Developer (Quận 3, HYBRID)",1,FRESHER,FULL_TIME,0,106,HYBRID,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
110,105,"Backend Developer (Java, Spring Boot)",1,FRESHER,FULL_TIME,0,206,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
111,113,Frontend Developer (VueJS),2,FRESHER,FULL_TIME,0,214,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
112,113,Mobile Developer (iOS/Android),4,FRESHER,FULL_TIME,0,114,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
113,113,Automation Tester (Selenium),14,FRESHER,FULL_TIME,0,214,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
114,113,Java Developer,1,FRESHER,FULL_TIME,0,114,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
115,113,SENIOR Backend Developer (Go/NodeJS),1,SENIOR,FULL_TIME,5,214,ONSITE,40000000,60000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
116,113,"Frontend Developer (Không cần kinh nghiệm, Intern)",2,FRESHER,FULL_TIME,0,114,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
117,113,Data Engineer (ETL),8,FRESHER,FULL_TIME,0,114,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
118,113,"DevOps Engineer (AWS, K8s)",11,FRESHER,FULL_TIME,0,214,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
119,121,Fresher Java Developer,1,FRESHER,FULL_TIME,0,122,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
120,121,Backend Developer,1,FRESHER,FULL_TIME,0,122,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
121,121,"Frontend Developer (React, Next.js)",2,FRESHER,FULL_TIME,0,122,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
122,121,JUNIOR Data Analyst,7,JUNIOR,FULL_TIME,1,222,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
123,121,DevOps Engineer (MID),11,MID,FULL_TIME,3,122,ONSITE,30000000,45000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
124,121,Java Developer (Quận 1),1,FRESHER,FULL_TIME,0,222,ONSITE,10000000,15000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
125,1,Backend Developer (JUNIOR),1,JUNIOR,FULL_TIME,1,2,ONSITE,15000000,25000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
126,2,Bốc xếp (Cần sức khỏe tốt),22,FRESHER,FULL_TIME,0,703,ONSITE,7000000,9000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
127,2,Công nhân Kho,19,FRESHER,FULL_TIME,0,603,ONSITE,7000000,9000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
128,2,Nhân viên kho (Phụ cấp nhà ở),19,FRESHER,FULL_TIME,0,703,ONSITE,7500000,9500000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
129,2,"Lái xe nâng (KCN Sóng Thần 1 - Dĩ An, Ca ngày)",21,JUNIOR,FULL_TIME,1,703,ONSITE,8000000,12000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
130,2,Phụ kho,19,FRESHER,FULL_TIME,0,603,ONSITE,7000000,9000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
131,2,Nhân viên kho (Logistics),19,FRESHER,FULL_TIME,0,603,ONSITE,7000000,9000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
132,10,Tổ trưởng Nhân viên kho,19,MANAGER,FULL_TIME,7,611,ONSITE,10000000,14000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
133,10,Lái xe nâng (Thời vụ 3 tháng),21,JUNIOR,TEMPORARY,1,711,ONSITE,8000000,12000000,VND,,2025-11-04 18:15:18.711 +00:00,2025-12-04 18:15:18.711 +00:00,PUBLISHED
